tweet,sarcastic
💕 tip for baking bread! 🍞🥐🥖 you can use the yeast in your dog's ears to substitute active dry yeast or instant yeast in a pinch! 💕,1
"The Drake and Josh theme song, “I Found a Way”, is the best Nickelodeon TV theme song and that is a fact",0
"I'm sorry but I'll never understand people complaining about free DLC. Sure it could have been included in the base game, but I'm still getting the content and for free so who cares",0
NEW MUSIC TOMORROW !!,0
Perk of doing a newborn hearing screening on an SLP’s baby: not having to discuss speech and language milestones,0
victoria has a crush on maluma,1
"Not being able to sleep is a bitch.

#nofilterneeded #naturephotography #mothernatureneedsnofilter #brokenangel #itsokaynottobeokay @ Minnesota https://t.co/4PgrTHNksQ",0
#jackstack @TGIFridays 😍😍😍 https://t.co/J2Ycj5WbOe,0
people who say that they’re allergic to pineapple are pathological liars!!!!!!!,1
help! i'm being haunted by dead people! (my dissertations),1
"@heathoween @tylerrjoseph Yes, because we need literally every single fucking celebrity to speak up on a topic that's been forced down everyone's throats for the past four months. I use the internet to get away from these fucking real life problems; not everyone needs to weigh in.",1
@pamparoni keyboard and mouse weigh nothing the monitors are a little iffy though,0
wild that theres a whole industry of pop ups that are like just elaborate ig photo ops and people are paying for them???,0
Every time you complain about neopronouns or xenogenders we add five more,1
also that jacket he wore yesterday i’m gonna rip my eyes out :/,1
trying to figure out how to use notion for my anime list. I think i’m dying,1
"Currently bombing aces on the volleyball court and math tests in the classroom.
#StudentAthlete",1
wow. i left on time today and the airport connector is all the way backed up. love that,1
"It was almost 70 degrees today but no, global warming doesn't exist 😒",1
days before rodeo is Travis Scott's best project,0
Just remembered IHOB was a thing. Don't text.,0
@kidcuisine98 Based confidence and believing in proper eye contact-pilled!,1
I'm the highest I'll ever be on 420 in my life! I'm on an airplane duh,1
we happy!!!!!!!!!!,1
FREEDOM IS WITHIN YOU!!!!!!!!!!!!,0
getting in a crash on january 1st seemed like the worst thing in the world but i’ve just been given the fittest hire car so 😚silver linings😚,0
"when i was taken off anesthesia today, i told my mom that i was on chopped and that i didn’t do well",0
Just gotta realize no ones interested in what I have to say 👌,1
Started with the sweating now we here ❄️⛄️❄️ (aka &lt; 70°F) #JustFloridaThings,0
I love giving a lecture to grad students on a topic I don't fully understand at 9:30am &lt;3 i need a coffee lmao,1
Shout out James Boswell  #unibowl,1
"Your family just escaped war, bloodshed, and devastation. #Trump's bigotry sent you back to face persecution. #US https://t.co/CFogfvsQjn",0
I love when you go to shop for plus size clothing and it's always just shoved under women's and it doesn't have any subcategories so u just have to wade thru everything like a pig being thrown slop,1
wow i love only ever buying gray and striped shirts,1
"back in the office. Everybody asks me, ""Happy to be back?"" I chuckle and reply, ""No. I'd much rather be surrounded by tourists than idiots.""",0
Friendly reminder you’re not vegan if you swallow cum,1
If only people would care as much about poverty and social equality the way they do jumping up and down for Team Remain or Team Leave.,1
Wishing all the birthday sex on @laurabora620 today 🎂 https://t.co/JtP0FCvo9R,1
FCAS ✔️,0
Forbidden forest was so peng,0
"Dear @krispykremeUK,

I see your enticing #Thanksgiving offer that ends on 2 Dec.

I wanted to ask if you're aware that #Chanukah starts on 10 Dec, continues for 8 days &amp; that traditional Chanukah fare is actually #DOUGHNUTS ?? 🍩🍩

#justsaying #AskingForAFriend  #opportunity",1
"At least once a day someone around me sits down at their desk and quietly sighs ""okay"" at their computer",0
"Conservatives really are the scum of the earth, no one can convince me otherwise",0
It's absolutely wild to me that adults spend the whole weekend not having to think about school,0
GET YOUR VACCINES WHEN YOU CAN PEOPLE https://t.co/32UHMI4WJj,0
"It's important to note that majority of Americans voted for Hillary so if you are feeling alone and betrayed, you are wrong. We are here.",0
"All I needed was some Lady Gaga and some Nicki on there and I think I could just use my Spotify Wrapped as a coming out post 💅
(Also was in the top 0.5% of Conan Gray’s fans, not to flex) https://t.co/tpREOJgevj",0
“The App Store [is]... an economic miracle” 🙄 but Apple magic not working today at #AntiTrustHearings #Apple stifles innovation that is the lifeblood of our economy. -Lucy McBath speaking some truth today #HouseJudiciary https://t.co/2swhC9daBM,1
Nice to be compared to a brick wall 😂,1
jack antonoff once ur done with clairo i’m right here sweetie,1
cant wait to dance with harry styles and the delta variant at their concert in november!!,1
"@MI37867601 @Christo66412045 @FIimdog @UpTheVile @JoPSmith25 @NewsForAllUK @DailyMirror I don't think they did, but I could be wrong. Jon Ronson interviewed a guest booker for the Jeremy Kyle show for his book, The Psychopath Test. There's a short exerpt of it here. It paints an ugly picture of how these guests were viewed and manipulated: https://t.co/EnbNS2xYWZ",0
Best performance in a while. Absolute cracker today. Think @benbreo deserved mom #NFFC,0
Tchia is adorable and looks like a sleeper hit,0
the one time I need my phone charger and I. have brought the charging battery bank but forgoTTEN THE CORD I am dumb,0
Raging debate on the importance of an Orlando Magic Summer League Championship. Definitely a notch below 6 if decided by coin flip. https://t.co/LG0VRwkrKO,1
Can we sign haaland please or any st who can shoot. Drop Bobby into the mid. We need goals not passes,0
"@BuzzPatterson I think in part we're misreading some of these antics.  He's a supremely narcissistic Pol, and as such he feels he can do just about anything, and act just about any way he likes.  He's tone deaf, and it's not a new habit!",0
@Ciara87C @RachaelSmarty @SashaHumphreys2 my tinder convos have been leaked,1
I'm going wedding dress shopping Thursday 😊,0
Why am I not famous yet cos I’m actually fucking hilarious,1
"#bbcqt It sure would be nice if Ms May decided to answer a question, rather than dance readily around it.",1
do i just blast maneskin to get hyped for my osce or??,1
this is my 3rd time taking a biology course and it’s so EASY wow i love biology so much i’m so glad i’m so good at this subject.,1
"don't cry because it happened, smile because it's over &lt;3",1
this just in: phobias CAN be chosen and you CAN get rid of them by just not being scared! 🥰 /s,1
"thinking of graduating from oxbridge and then making £800,000 per year from a weekly newspaper column exploring such topics as “the much-maligned cauliflower”",0
"me: trying to sleep slightly earlier than usual bc I feel like shit 
my friend, texting the group chat 13 separate times at nearly 4am: hello I don’t think so! how abt I tell u abt how bad things are going instead :)",1
Being a business major is legal conversion therapy and must be stopped,1
Imagine going to university for 4 years when you could just follow Elon Musk on twitter for free,1
I like making food and then not eating it to assert my dominance,1
Just tried to eat soup with my mask on #fail #Masks,0
I’m thankful for nuggets but also my amazing friends &amp; fam ❤️❤️,0
"happy cinema reopening day, remember to support independent cinemas &lt;3",0
Idk how some girls put on makeup everyday. Is it just to take selfies or have you just not discovered netflix yet?,1
I'm a little late but the Hamilton soundtrack is actually life-changing,0
How do you figure out the guy in the office who doesn't have a smartphone? He's the one walking into the bathroom with a book under his arm.,0
“it’s hotter in the america right now and it feels fine british people are just being dramatic 🙄” QUICK ARE YOU SAYING THIS INSIDE UR AIR CONDITIONED HOUSE ‼️‼️‼️,1
It’s so weird to think about how I thought I was grown in high school,0
"apparently it's the biggest ask on the planet to find decently priced sandals with an enclosed toe. PLEASE, INTERNET. I just want to have vaguely summery shoes that don't involve me having my toes out to the world at all times lmfaoo",1
"I don’t understand how @CorinnaKopf’s opinion on std testing is so educated, forward-thinking, and science-positive and then her covid vaccine opinion is completely the opposite",0
"""your pronouns are what's in your pants"" ok. juicy/dumper",1
What is it about standing in the shower that makes it so easy to make important life decisions 🧐,0
"ever just peep fox to see what crazy tuck is saying? tonight, i am learning that fauci actually funded the creation of covid in a lab and is solely responsible for the pandemic",1
its my party and ill shit if i want to,0
It’s “let’s see how many crumbs I can find in scarf” szn.,1
First proper Coffee in 4 months.,0
Well. That went well. #BelgianGP,1
Manage your personal budget and work out how best to invest your money to realise your goals.,0
Ahhh I get to listen to a cement mixer all day. Awesome.,1
"Queer marriage is not allowed because it doesn't follow the ""age-old customs, rituals, practices, culturla ethos and societal values"", but all cis-men can commit infidelity with no consequences. Happy fuckin Pride people 🙃 #SupremeCourtofIndia",1
"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently",1
"Not got one lynx Africa for Christmas Day this year, shocked and outraged. #RuinedChristmas",1
"i know starting up school again can be very stressful but pls remember to stay hydrated, don’t overwhelm yourself, and reach out for help if you need it (my dms are open!) :)",0
i stg i probably talk to my tv more than i do to actual people whoops rip social life,1
I just wanna do hot girl shit with my friends,0
"Pissed off at @TMobile_USA and just want out of my contract, but I'm sure that would just be way too easy, ugh :(",1
"@IwriteOK Narcissists have a way of making people fight like hell to be loved and noticed by them

It's kind of impressive, in a fucked up way",0
Got my lowball business class upgrade bid accepted for my train from DC to NYC this morning and ended up without anyone sitting next to me for the whole trip. A positive sign for the weekend.,0
somebody tell these birds to be quiet because they not listening to me,1
Love seeing 15 year olds being vaccinated in the states when I have to wait till the end of June for my first one,1
I'M THINKING THIEVES #100T #LCS,0
"quit a high paying job for a blind fantasy with no family, no friends, no backup plan… deserved every tear streaming down his face https://t.co/y7KxPh3hwx",0
Just redownloaded the @achievement app - let's see if it improves my exercise routine!,1
"fisher: ""i thought you said aids"" 
me: ""yeah rachel really loves aids""",1
"When I see the homies succeed, creating more, getting their ideas out, it inspires me to go harder. 

No jealousy, no competition, just motivation.",0
Nothing pisses me off more than people with double standards 👌🏻,0
omg there’s a sheet of ice in front of my school. should I slip and fall?,1
i hope my 6th grade english teacher knows he inspired my first tattoo :) there's no reason he would know that but i hope he just feels it in his bones,0
"Wishing you all the luck today @britneyspears - we are all ROOTING for you, for change and for your freedom. All the love 💚☘️ #FreeBritney",0
I need every app to have a night mode,0
"How this isn't just Cowboy Bark listed 100000 times, I'll never know. Nevertheless, an A+++ thread https://t.co/QvMsYi124b",0
I feel like with the pandemic and all we should now be allowed to publicly shame babies for just like coughing into the open air you know what I mean,1
Monkeys are 👎🏽,0
"Blatantly obvious that Lionel Messi is now set for a move to Leeds.

The Newell’s old boys network.",1
"If I was a wealthy Boomer and I saw a bunch of angry Millennials coming for my money, I'd be nervous. We already killed Applebee's, we will kill again #EatTheRich",0
Amazing how fast this team can go winning from 13 straight to losing three in a row. Lol. Horrible managing tonight. I really hope this Boone experiment is over soon.,1
went to check out the bios of the (exclusively) hipster dudes that work in a rival boutique goods store and found out they all traveled internationally during the pandemic 🙃🙃🙃,1
im going to decorate my eribong wish me luck,0
my eye doctor is so cute and charming ok,0
Happy 45th birthday Chester Bennington! We wish we could have celebrated today with you.  You will always be in our hearts. #linkinparkforlife  #ChesterBennington #HappyBirthday #LinkinPark #SuicidePrevention #wewillalwaysloveyou,0
people who think it’s funny to spike drinks are the actual scum of the earth,0
"Not even 2 mins into the first episode of ""I ♥️ Arlo"" and Bertie is already threatening to fuck up the seagulls for attacking her precious cinnamon roll alligator boy bff.

I'VE MISSED THEM SO MUCH.",0
pcc is cheugy,0
do people with clear skin feel accomplished?? superior??? comfortable in their own skin???? what’s that like lmfao,1
HARRY WON A GRAMMY,0
what it do babyyy🤠 https://t.co/HBvMmOOTZG,0
